train_loss,val_loss
58.0215935309728,52.935583689126624
58.022041281064354,53.12774814467832
58.111690839131676,52.04704739674028
57.994410475095115,52.405660330531106
57.98256584008535,52.30598118793534
58.339110255241394,52.043694829366295
57.664077281951904,52.14990013766001
57.301018397013344,52.27405318294663
58.53820216655731,52.155468722423876
57.517110188802086,51.95272905280791
58.60078310966492,53.05049703207361
57.78617795308431,52.40828286596091
56.800764997800194,52.2839791171522
57.58594536781311,52.39885270451925
58.0363994439443,52.107085951839586
57.741890112559,52.366047365119655
57.221379001935325,53.199222151055395
57.77356477578481,51.97188779532191
57.784867445627846,52.76527377209032
57.553373058636986,52.58298584352057
57.92728857199351,51.97238145391625
57.6963320573171,52.10053115293204
57.17332112789154,52.11429517814912
57.40310883522034,52.01833371081984
57.50556468963623,52.30831587458231
57.131970246632896,52.15967633350786
57.40236258506775,51.92272884874459
57.31765607992808,52.79332324108446
57.91842738787333,52.31683882747788
57.25275949637095,52.15548687670604
58.58121665318807,52.11151173603104
57.26734332243601,52.27437063010342
58.82829181353251,52.72609853170004
56.81665678819021,52.13601859219103
56.605542620023094,51.85110082971045
58.17953745524088,52.12134699074619
57.13665028413137,52.51887801756342
57.75925147533417,51.8370292387813
57.38052602608999,51.99878136508436
57.95158716042837,52.071103934782094
56.92383337020874,52.109739786171055
58.45879598458608,52.53004579658968
56.82687644163767,52.28552719483893
57.685075561205544,52.16311852328749
57.578247944513954,52.048287449112856
57.15755554040273,52.096796058746705
57.39284165700277,52.64429478472974
58.31298756599426,52.33527121486434
57.890434980392456,52.1744356270296
56.81703591346741,52.34888159510601
57.066479086875916,52.15357617297804
58.08019451300303,52.385069284094385
57.52596159776052,53.18771789734622
57.2605844338735,52.39818793607046
56.77324322859446,52.28684441440077
57.507590572039284,52.55026971288474
56.73973894119263,52.3451042634895
57.285004337628685,52.20240282725139
58.087455789248146,52.46120737834149
56.62456897894541,52.184753050287085
57.247238556543984,52.52179970798722
57.973199566205345,52.227081069027086
57.58098717530569,52.73041626344244
57.03039161364237,51.97680415877377
57.465699195861816,52.37171917651073
57.303081234296165,52.31622475313853
57.96214290459951,53.313009698706935
56.99230007330576,52.58190683571689
57.50572657585144,51.88741637999753
57.15289759635925,52.25897970544287
58.76108284791311,52.08223048750177
57.7339235941569,52.87318916780403
57.811872363090515,51.96949634781803
57.13115541140238,52.22536399565547
56.88271717230479,52.521136548145705
56.78985607624054,51.89724193710879
57.728224436442055,52.47450003566512
57.879367311795555,52.47593008753765
57.71561598777771,52.38533350933029
57.367412288983665,52.42845521490258
