train_loss,val_loss
304.0667476654053,329.9835434879165
295.44355487823486,317.9241822024426
284.81799523035687,298.87946751606034
261.6632218360901,276.91982591008565
236.96602789560953,248.95850951413075
211.47819900512695,209.97222688973667
178.5071218808492,176.37701287327042
153.88600460688272,150.43644797083843
124.64219466845195,123.68986906488257
104.08598629633586,90.82630621668804
81.55000734329224,83.95929791553911
67.53866600990295,58.113838287721194
58.53306448459625,60.78571765394096
47.67453928788503,47.85087750905968
45.022839625676475,43.6912784346615
42.87758811314901,41.763938674007555
42.122684041659035,43.566973536847584
41.18189179897308,39.207314020179844
40.621299743652344,37.48930211814053
39.20943752924601,39.27075241272708
39.17992283900579,37.13876347369458
37.51507886250814,35.24224837429552
37.67273720105489,35.63768065119364
38.09473546346029,35.08827800061329
37.57323936621348,33.86387880164457
36.8536167939504,35.083556278642405
36.71409076452255,37.33349420938147
37.12271783749262,37.328165674784096
36.50406960646311,34.44223769314318
36.666144947210945,34.2605708248644
36.706540862719216,33.575046493346434
36.50072582562765,34.06449474196836
35.58981714646021,34.12639732820442
35.52855678399404,36.08146667480469
36.123508195082344,34.289491170860195
35.363638520240784,33.8940200116261
35.61852445205053,33.79583354168628
35.18839045365652,33.25719474884401
35.04832965135574,37.40755384514131
35.34825988610586,32.299903938569216
34.96005334456762,34.29080894194453
34.20905121167501,32.2067939804261
34.58165876070658,32.592561698821655
34.318921625614166,32.275451223534276
33.78290377060572,32.185478486210464
34.38464121023814,32.264125042651074
34.15389209985733,33.01037659702531
34.612891713778176,32.7134001398661
34.508730272452034,32.634407640939735
34.57550619045893,31.69955694819071
33.887121657530464,33.34577732775585
33.68850064277649,31.973720872258564
33.72986167669296,32.4661974160068
33.72325726350149,32.45612997032074
34.25207175811132,31.981037231812994
33.6707856853803,31.454334419893932
34.39077419042587,31.976220487112023
33.3140621582667,32.2700585284865
33.44786318143209,31.670161212783263
32.949941317240395,32.70634497217385
33.305197974046074,31.701602912810912
33.23737082878748,31.28001387722521
33.59232850869497,31.759855752967926
33.58641137679418,31.065755453454443
33.301132599512734,31.053649258900837
33.41929386059443,31.444498866437428
32.683886647224426,31.60869559322495
32.56577914953232,31.239054553480035
33.02197275559107,31.568008721592914
32.67767463127772,31.26848317341632
33.413045485814415,31.576734037284393
32.984631498654686,31.165633580770837
33.18040716648102,31.39850009780332
33.11720281839371,31.56055163188153
32.6955606341362,30.75562796535262
32.410725235939026,30.764026549925287
33.027919948101044,30.95793891814818
33.02774025996526,31.429830849888813
32.370725909868874,31.54695267275155
33.477806647618614,31.452864888202715
32.194816172122955,31.808282070849316
32.10402492682139,30.92495906783874
32.25872059663137,30.756903430065478
32.73400487502416,31.250744670270436
33.118703762690224,30.9546603467091
32.23290189107259,31.30889819041792
32.90085460742315,31.0485994729651
31.981271545092266,30.886289964239282
33.102602203687034,30.546208393142884
32.75332522392273,30.595582502434052
32.08756534258524,30.659316970641356
32.25144624710083,30.723272116787463
32.57213864723841,30.558146947837738
32.044846415519714,31.309159474200513
31.55208158493042,30.50480941404779
32.43021752436956,31.334333258939076
32.40856538216273,30.627700920564582
32.14909644921621,30.958815746996777
32.636544028917946,30.74859292823148
32.532429893811546,31.204424180180194
32.285127917925514,30.491770939654614
31.782014548778534,30.395612532833972
32.35107147693634,30.597264990749128
32.30154174566269,30.38401252103139
32.349438428878784,30.563983894256225
32.09223002195358,30.656653094004437
32.55363667011261,30.556137406682392
31.6050527493159,30.784413533038403
31.8243691722552,30.59067799671587
31.929995119571686,30.72674457136407
32.5526277422905,30.29629698144384
32.24627570311228,30.40740275095744
32.54981495936712,30.35600037172616
32.10080240170161,30.541334680764074
31.936516563097637,30.993843607155675
32.36923418442408,30.779528721269354
32.270489613215126,30.31729466082102
32.27476797501246,30.62295821775873
31.570494671662647,30.37606607000512
31.835421085357666,30.18201630374035
31.933074216047924,30.526224458073994
31.57995879650116,30.261953170041004
31.759322504202526,30.40421458324754
31.867121875286102,30.267787381827112
32.44676959514618,30.51021543755589
31.953842560450237,30.579517961984656
32.27324767907461,30.397425731980658
31.81454547246297,30.637616559683558
31.644795219103496,30.836346155189606
32.941180328528084,30.5645923844303
31.75750341018041,30.288962398666932
31.308141867319744,30.33179804790451
31.288833558559418,30.596550240574114
32.275255501270294,30.286781196134637
31.686493674914043,30.308509665799427
31.791952431201935,30.6113241034818
32.14972651004791,30.79040313628783
32.18131055434545,30.528382979243634
31.93980073928833,30.37528741216085
32.15573920806249,30.97692349445389
32.02036440372467,30.845278199896754
32.46279489994049,30.63195412417492
31.97274339199066,30.3915327830487
31.538573900858562,30.4294874811747
31.518616954485577,30.324684556708277
31.48944318294525,30.24279998871217
31.918087879816692,30.255432726388953
31.9936367670695,30.246582628732703
32.3343169093132,30.498015323317194
32.30005005995432,30.482605876692805
31.51560467481613,30.211707425404743
31.947970787684124,30.63910863485681
31.943955560525257,30.318303188645697
31.61878675222397,30.373224212462645
31.388943870862324,30.43809631071895
31.828743537267048,30.434967592538122
32.39779623349508,30.353508478187653
